# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 12 22:59:24 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_rad,st_mass,st_age,rastr,ra,decstr,dec,glat,glon,sy_dist
Kepler-843 b,Kepler-843,1,1,1,0,0,Transit,2016,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.05387982100,,2.59000000,0.23106432,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5830.00,1.030000,1.020000,4.1700,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,2.05389597250,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5621.00,0.998644,1.000000,,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,2.05388429000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5621.00,0.998644,1.000000,,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,2.05388477000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5621.00,0.998644,1.000000,,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,2.29000000,0.20430012,,,,,,,890.3330,87.9400,-78.7080,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5631.00,0.983000,,,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,2.05388477000,0.0313000000,2.74000000,0.24444685,,,0.000000,,,0,1271.1100,511.9800,-438.4900,0,1523.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5632.00,1.176000,0.965000,,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-843 b,Kepler-843,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,2.05387982100,0.0315000000,2.29000000,0.20430047,,,0.000000,,,0,854.7200,867.0700,-209.6200,0,1379.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5868.00,0.894000,0.987000,,19h45m17.27s,296.3219786,+48d58m17.17s,48.9714373,12.00369,82.18878,1165.66000000
Kepler-844 b,Kepler-844,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,2.61302085600,0.0301000000,1.51000000,0.13471341,,,0.000000,,,0,58.1100,31.3800,-18.1100,0,704.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,3878.00,0.510000,0.530000,,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-844 b,Kepler-844,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,2.61302042100,0.0298000000,1.50000000,0.13382127,,,0.000000,,,0,61.2400,12.1200,-14.5200,0,713.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,3883.00,0.517000,0.516000,,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-844 b,Kepler-844,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,2.61302042100,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,3965.18,0.734025,0.620000,,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-844 b,Kepler-844,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,2.61302085600,0.0301000000,1.51000000,0.13471341,,,0.000000,,,0,58.1100,31.3800,-18.1100,0,704.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,3878.00,0.510000,0.530000,,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-844 b,Kepler-844,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,2.61000000000,,1.55000000,0.13828198,,,,,,,,,,,,,,,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,,,,,5.9600,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-844 b,Kepler-844,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,2.61302085600,0.0301000000,1.51000000,0.13471341,,,0.000000,,,0,58.1100,31.3800,-18.1100,0,704.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,3878.00,0.510000,0.530000,,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-844 b,Kepler-844,1,1,1,0,0,Transit,2016,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.61302085600,,1.68000000,0.14987956,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4128.00,0.570000,0.590000,3.8000,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-844 b,Kepler-844,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,1.81200000,0.16165581,,,,,,,89.6520,9.5200,-8.7080,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,3880.00,0.626000,,,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-844 b,Kepler-844,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,2.61300400000,0.0310000000,1.37000000,0.12222342,,,0.000000,,,0,,,,0,768.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,4168.00,0.541000,0.568000,14.0000,19h11m25.88s,287.8578541,+48d46m26.27s,48.7739646,16.96872,79.58545,431.77600000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,0.92785928000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4655.78,0.766119,0.740000,,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,0.92785971460,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4655.78,0.766119,0.740000,,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,1,1,1,0,0,Transit,2016,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0.92785982100,,2.04000000,0.18199661,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4913.00,0.750000,0.790000,4.7900,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,0.92785978600,0.0170000000,1.79000000,0.15969338,,,0.000000,,,0,813.3000,221.1000,-95.0400,0,1361.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,4815.00,0.699000,0.799000,,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,0.92785982100,0.0166800000,1.83800000,0.16397566,,,,,,,787.2000,63.0000,-63.0000,0,,,,,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,4773.00,0.686000,0.718000,5.8900,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,0.92785978600,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4655.78,0.766119,0.740000,,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,0.92785510000,0.0170000000,1.46000000,0.13025270,,,0.000000,,,0,,,,0,1360.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,4858.00,0.685000,0.700000,13.9000,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,0.92785982100,0.0170000000,2.10000000,0.18734977,,,0.000000,,,0,1104.3700,513.8500,-280.4400,0,1470.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,4911.00,0.783000,0.754000,,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,1.76800000,0.15773040,,,,,,,772.4980,23.9230,-23.3030,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,4773.00,0.692000,,,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,0.92785982100,0.0170000000,2.10000000,0.18734977,,,0.000000,,,0,1104.3700,513.8500,-280.4400,0,1470.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,4911.00,0.783000,0.754000,,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-845 b,Kepler-845,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,0.92785982100,0.0170000000,2.10000000,0.18734977,,,0.000000,,,0,1104.3700,513.8500,-280.4400,0,1470.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,4911.00,0.783000,0.754000,,19h23m49.83s,290.9576363,+49d12m13.41s,49.2037262,15.26491,80.82529,431.05100000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,19.80787763000,0.1399000000,2.08000000,0.18556549,,,0.000000,,,0,35.8900,26.1800,-9.2400,0,624.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5775.00,0.840000,0.934000,,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,19.80792185000,0.1406000000,2.30000000,0.20519261,,,0.000000,,,0,36.7700,38.7100,-9.0800,0,628.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5787.00,0.851000,0.941000,,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,19.80787763000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5494.00,0.859605,0.960000,,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,19.80792185000,0.1406000000,2.30000000,0.20519261,,,0.000000,,,0,36.7700,38.7100,-9.0800,0,628.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5787.00,0.851000,0.941000,,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,1,1,1,0,0,Transit,2016,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,19.80792185000,,2.48000000,0.22125078,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,5579.00,0.910000,0.940000,4.3700,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,19.80762000000,0.1420000000,2.20000000,0.19627119,,,0.000000,,,0,,,,0,629.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5781.00,0.860000,0.973000,0.4000,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,19.80778729000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5494.00,0.859605,0.960000,,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,19.80792185000,0.1406000000,2.30000000,0.20519261,,,0.000000,,,0,36.7700,38.7100,-9.0800,0,628.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,5787.00,0.851000,0.941000,,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,19.80791598590,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5494.00,0.859605,0.960000,,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-846 b,Kepler-846,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,2.05200000,0.18306718,,,,,,,35.2760,3.0910,-2.8020,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5781.00,0.830000,,,19h08m13.70s,287.0570731,+49d02m45.64s,49.0460112,17.55834,79.64610,1127.12000000
Kepler-847 b,Kepler-847,1,1,1,0,0,Transit,2016,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,2.34323189500,,1.18000000,0.10527255,,,,,,,,,,,,,,,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,,4940.00,0.770000,0.830000,3.8900,18h54m01.16s,283.5048144,+49d27m03.37s,49.4509371,19.87459,79.20453,513.10300000
Kepler-847 b,Kepler-847,0,1,1,0,0,Transit,2016,Kepler,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,2.34323189500,0.0322000000,1.34000000,0.11954700,,,0.000000,,,0,355.0200,2373.3400,-92.0200,0,1107.00,,,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,4876.00,0.853000,0.811000,,18h54m01.16s,283.5048144,+49d27m03.37s,49.4509371,19.87459,79.20453,513.10300000
